Id,Name,Target,L1,L2,L3,L4,L5,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5
236000,"Warm nature",4,80,20,75,70,50,5,15,35,-45,-20,80,10,80,10,55
236048,"bakesale",4,65,70,95,75,25,50,10,15,40,20,65,-10,10,5,25
236128,"Antique Linens",4,100,100,100,100,95,-10,-5,0,0,0,40,25,5,15,20
236256,"1795",4,45,75,65,40,30,10,-35,-25,-15,-10,5,60,50,30,20
236444,"snow wear",4,75,20,60,95,90,70,25,75,5,-30,-35,-15,55,35,-10
236634,"Conselho Indio",4,20,35,50,80,55,40,55,75,10,10,25,40,55,80,60
237223,"Giorgiones Tempest",4,35,80,30,50,45,50,5,0,-15,15,30,30,35,10,40
237513,"Blue Set",5,90,70,75,50,30,0,0,0,5,5,-5,-25,-10,-30,-30
237911,"Secret garden",4,55,65,85,85,55,70,45,-25,-25,75,55,60,55,25,30
237995,"The Slip",4,5,60,100,30,35,0,0,5,35,45,0,0,0,20,20
238052,"Pomegranate Beach",4.5,5,35,75,20,5,5,25,0,40,20,5,30,25,20,5
238171,"Devyn Sherbet",4,95,95,70,75,80,0,-45,30,45,45,40,35,-45,-40,-10
238741,"Bold as Bossa Nova",4,75,40,60,100,0,-10,15,75,5,0,-10,15,-5,10,0
238871,"Anamkok",4,30,60,55,65,85,10,-15,-25,-20,-20,30,45,50,5,-5
238900,"green purple",4,45,95,100,25,20,-15,-45,0,50,0,30,70,5,-10,5
238909,"horse trip",4,90,75,45,25,40,5,5,5,5,0,25,25,20,15,25
239019,"Eating a burger",4.5,45,45,40,35,70,45,15,-10,35,10,45,20,-15,-60,-25
239184,"burlap",4,45,15,65,95,80,35,25,20,5,15,40,20,25,20,70
239305,"Operating Room",4,20,60,45,100,45,15,-35,5,0,65,-25,5,-20,5,40
239613,"summer nautical",4,95,15,85,65,100,-10,10,-25,-35,0,60,-30,40,-5,0
239881,"80s dolphins",4,95,70,65,45,95,-50,-40,55,45,10,0,0,65,55,10
239973,"hot pink triad",4,60,65,60,40,90,-25,-25,75,60,-5,-15,-15,-10,-5,70
240088,"Au natural",4,85,40,15,25,15,0,10,-5,25,0,-5,20,25,30,5
240125,"Cold Winter Night",4,30,50,90,70,50,15,10,10,-5,-5,20,25,25,35,0
240252,"eco",4,95,90,85,85,15,-30,-50,5,0,5,5,10,80,15,10
240547,"PCSurplusRecycling",4,95,70,60,100,35,-5,-50,-55,5,20,10,70,40,0,-40
240744,"trees",4,45,50,85,75,60,40,-5,-10,-15,-15,20,20,45,55,50
241049,"Cold As Ice",4.3333,40,70,80,90,95,0,-20,-15,-20,-10,-15,-15,-10,-10,-5
241534,"Lady Liberty",4,35,50,55,75,85,-15,-20,-15,-10,-10,10,10,15,15,15
241698,"fish n chips",4,50,75,55,60,85,10,-5,-15,0,0,20,50,15,25,0
241745,"Chocolate Ice",4,95,25,75,85,75,10,15,-20,-15,-25,10,20,-5,-5,0
241852,"vermelhorosa",4,60,90,95,75,55,50,15,-35,-20,-20,0,10,10,-15,-15
241865,"Poder y punto",4.5,25,100,70,55,45,45,0,-10,-5,0,30,5,-20,-30,-5
242234,"4Ward Missions",4,70,60,55,15,15,0,-15,35,20,5,-30,30,65,20,-20
242415,"Kitschy Keys roadside art",5,40,65,55,65,95,45,-20,-35,-35,-10,40,40,5,0,0
242427,"Veggies in the Hue market",4,75,80,95,80,35,20,-15,0,30,55,60,50,10,45,40
243272,"Old Fire",4,45,85,50,15,65,55,5,0,0,-30,40,10,10,5,10
243381,"bbb",4,40,55,80,90,50,10,-5,-5,0,50,-10,0,15,25,10
243462,"Poison Candy",4,65,85,85,60,50,-30,-30,10,40,80,-5,65,85,70,-10
243501,"Electric watermelon",4.3333,60,80,100,95,80,75,35,0,-15,-20,40,15,5,50,60
243572,"62 custom2",4,15,30,60,70,65,15,10,0,0,0,-10,30,35,35,15
243723,"turquoise",4.5,30,70,40,55,55,-10,-25,-15,-20,-10,-10,-15,-15,-20,-25
244037,"Flamingo",4.5,50,60,20,65,35,65,40,35,5,-20,50,35,30,20,30
244485,"subtle",4,50,70,80,35,40,45,5,0,20,55,25,50,25,0,20
244633,"Lime in the coconut",4,15,35,100,60,70,15,15,0,-35,-25,15,15,5,55,55
244638,"Pasta salad",4.3333,30,75,95,50,35,-15,-15,0,70,55,30,35,25,60,50
244639,"Neopolitan",4,10,45,100,90,75,15,15,0,10,40,15,30,5,10,20
244975,"Wooden Toys",4,65,50,65,90,45,0,-50,60,0,70,-55,50,75,90,60
245297,"saved from drowning",4,55,50,75,80,90,80,30,10,5,0,65,50,50,60,0
245897,"Yikes",4,85,100,100,75,60,-35,-15,0,55,65,-20,-5,5,-10,70
245929,"Antique Blue French Furniture",4,65,80,35,30,35,5,0,-10,-5,0,15,15,-5,-15,-20
246014,"Shades of Teal",4,95,95,80,60,40,-10,-20,-25,-25,-20,0,-5,-10,-15,-10
246073,"parrots",4,35,65,100,75,50,60,-25,5,5,70,45,35,0,0,35
246318,"aet",4.5,90,100,85,30,35,-10,0,-5,0,10,80,0,-20,-30,-40
246913,"livingroom",4,35,60,35,100,55,75,55,85,0,75,-100,70,-100,0,60
246914,"fish 2",4,95,65,70,45,75,-55,-50,50,45,40,30,30,30,30,25
246953,"Candy Pink Aqua & Yellow",5,65,75,60,45,95,-30,-35,85,65,-5,-10,-15,-20,-15,75
247064,"awazard",4,100,25,15,10,40,0,-15,-10,0,60,15,20,5,-10,25
247067,"nysochu",4,40,20,25,55,100,55,35,20,15,5,35,25,25,30,0
247069,"miwiakoo",4,15,65,75,45,25,20,10,-35,-30,-20,25,35,70,50,35
247071,"zoruane",4,55,15,100,70,45,0,5,5,-5,-5,35,20,0,-10,-10
247331,"haihoul",4.5,80,90,25,35,55,15,-30,-15,-20,65,25,0,0,0,-30
247382,"Paradise dream",4,70,80,55,70,50,-5,5,-20,0,20,35,45,15,-45,-60
247424,"neopolitan ice cream",4,65,75,60,95,40,10,40,55,0,10,35,10,20,25,25
247909,"Dark Green",4,35,80,25,30,55,0,-5,-5,50,0,5,20,15,35,20
247918,"brazilian Green",4.3333,35,65,45,25,15,0,-20,-20,-25,-20,40,70,50,35,20
248248,"Morris Island",4,80,60,30,90,30,10,-5,-5,-5,10,15,35,15,-10,-15
248360,"DOM",4,45,35,5,25,55,10,50,5,20,25,-20,35,-5,-30,-30
248559,"azuli",4,90,50,75,25,15,-15,-30,-25,25,10,30,0,0,-10,0
249387,"LRSH",4,90,45,30,20,80,-30,60,5,5,-45,5,45,5,-5,60
249457,"Sky Meets Sea Part 3",4.5,35,40,55,65,80,-15,-20,-25,-25,-30,-10,-10,-15,-20,-25
249754,"Blushing over Coffee",4,65,75,100,70,70,20,0,0,0,5,30,30,0,10,10
249799,"warming your feet",4,65,95,100,65,50,65,-25,-10,20,20,10,80,65,50,30
250562,"circus",5,50,65,60,40,100,-5,-10,75,60,-15,-35,-25,45,40,85
250645,"Venice Sunny Spring",4.6667,60,100,85,70,30,15,0,-5,-5,0,15,5,-15,-25,-15
250833,"Snow",4,100,65,10,25,95,0,-10,20,0,-5,5,40,15,5,5
251491,"brittle leaves",4.5,5,20,50,80,90,20,35,45,20,0,10,30,50,45,35
251492,"rainstorm",4,5,65,90,50,25,0,5,5,-15,0,0,20,30,-5,-5
251498,"early fall",4.3333,10,40,90,45,35,30,50,-5,-25,-20,20,45,60,35,35
251906,"Peaches & Cream Sky",4,75,60,70,80,30,-5,65,35,20,20,5,45,40,45,0
252061,"Sweet baby Jack",4,85,70,60,75,60,0,-5,-5,-20,-10,5,0,20,30,-5
252066,"purple elegance",4.3333,60,80,25,10,65,15,10,15,20,40,20,20,-5,-10,0
252617,"Dried Roses",4.5,55,90,65,30,15,10,0,5,5,10,35,40,40,20,15
252680,"vintage",4,50,70,90,65,25,55,40,10,-5,-10,30,25,30,35,10
252795,"passionflower 2",4,20,30,90,25,70,25,-20,-5,20,15,10,25,35,-15,-10
252814,"Muskox",4,45,25,5,5,25,50,40,25,0,0,40,30,10,0,10
253136,"cereal",4,50,80,75,30,45,55,30,-10,55,15,60,45,-45,-80,-30
253721,"email",4,70,50,35,20,65,35,55,55,30,-25,65,45,5,-35,50
253733,"americanBeer",4,100,10,30,85,35,0,10,25,10,50,10,10,-40,60,50
253787,"Antarctica",4,65,35,80,45,90,-5,0,-10,-5,-5,-25,-30,-30,-15,-15
254911,"romantic winter",4,35,60,35,85,95,60,85,-5,-20,0,-20,10,-25,-25,-5
254934,"new york",4.3333,30,40,65,100,60,0,-5,-10,-15,0,-10,-20,-15,95,65
254994,"noviembre",4,75,70,65,45,35,-15,15,60,65,65,75,65,30,50,-35
255363,"Enchanted Tiki Room",4,25,55,80,85,45,-5,-25,-15,-10,65,-5,15,55,70,30
255433,"wood",4,35,25,50,65,90,25,10,25,20,10,25,15,35,40,25
256137,"piano keys",5,5,15,95,30,70,0,30,0,0,-5,0,20,10,10,10
256574,"Sky Wood 02",4,20,80,80,70,65,15,15,15,20,-5,15,20,45,55,-20
256632,"warm",4,80,35,80,100,80,25,30,5,0,10,25,30,35,5,80
257448,"Olive Orchard",4,45,15,20,60,45,0,15,20,-5,5,35,0,5,25,25
257494,"Aegis",4.5,35,50,85,95,25,50,70,15,0,15,30,40,25,25,-20
258063,"The Beach Colors",4.5,65,40,60,55,70,-10,-20,-30,-15,-10,10,10,5,-15,0
258343,"Ebenwood",4,25,60,95,25,40,0,5,0,10,-40,0,10,0,-30,45
258357,"Dusk Colors",4.5,25,85,60,90,50,10,20,0,5,40,15,10,30,0,60
258379,"Cotton Wool",4,30,50,95,90,40,35,0,0,0,55,20,5,15,25,35
258399,"Out To See At Sea",4,50,95,70,35,60,35,5,5,5,-15,45,20,30,20,20
258551,"business",4.5,15,55,65,70,90,5,-5,-5,25,-5,-5,-10,-20,70,90
258707,"Honest",4,20,60,80,40,85,5,0,-30,-10,-20,10,15,60,-20,-25
258841,"lavenda",4,20,5,10,15,25,35,5,35,40,50,15,0,-10,-25,-25
258865,"Daisy",4,85,75,85,70,30,-20,-40,-20,-15,10,85,75,-15,-25,-30
258888,"Fjord",4,55,35,40,30,85,-20,-15,-5,0,0,30,10,-10,-30,-20
258928,"5 diffrent colours",4,20,45,90,10,50,-10,-20,-50,0,-20,10,-5,15,-5,-10
258932,"Oh Deer",4,35,100,85,50,80,-5,0,0,35,0,5,5,60,-5,15
258933,"The Owl",5,30,75,95,55,25,35,10,0,-20,-10,30,55,15,0,-5
258937,"As You Like",4.5,50,20,95,75,50,45,5,0,10,-10,50,10,20,55,15
258939,"Rain",4,50,35,95,80,60,65,0,0,10,55,50,15,30,60,60
258940,"house",4.5,70,75,25,15,100,-25,-30,-10,-10,0,35,-20,15,10,5
259041,"Fluff",4,35,95,45,85,45,20,-5,-20,-15,65,15,20,-10,0,20
259110,"UnderConstruction",4,75,60,30,20,15,30,0,0,0,0,75,-5,0,0,0
259433,"kid friendly",4,75,45,65,80,90,-25,-15,-50,-40,-25,-15,-10,60,75,85
259630,"green frosting",4.5,75,85,15,35,15,-5,0,0,-5,-5,10,10,10,35,5
260586,"natal",4.5,30,75,80,35,45,55,0,-5,-35,-40,45,35,20,40,50
260633,"Autumn",4,40,60,80,95,35,30,35,15,0,45,25,65,65,0,15
260634,"Ledibarys",4,30,50,95,75,65,40,60,0,-15,-45,40,65,30,80,65
260705,"Purple Snow",4,5,40,75,95,45,0,5,0,-5,50,5,-5,0,5,-30
260806,"blog option two",4,40,45,95,70,80,65,70,-10,-5,-20,20,20,95,70,-35
260833,"fleur",4,5,70,25,40,95,0,20,5,60,-5,0,55,-20,45,55
260834,"living bold",4,20,35,30,60,80,35,60,-30,-55,-10,20,45,25,50,20
261049,"Saints",4,40,95,85,95,0,0,0,5,-5,0,30,15,85,90,0
261670,"Loft",4,70,35,50,90,95,-15,15,30,-5,-5,0,5,15,5,20
261833,"The Voices Inside My Head",4,20,35,45,70,55,40,60,35,35,10,25,50,55,75,60
262331,"Sundance Kid",4,35,95,75,40,25,25,5,5,10,0,25,10,10,20,-5
262338,"Mumble",4,70,80,90,65,50,40,15,0,-25,5,55,60,50,50,-25
262536,"Paint The Norway",4.3333,75,70,30,5,15,-10,-15,55,5,5,-20,-30,30,-10,-20
262865,"Blue Green  Grey",4,20,60,90,60,45,5,-10,0,0,10,0,55,0,-30,-40
263254,"WassssssaBBBBBI",4,85,100,45,55,5,-45,0,5,80,5,60,5,15,15,5
264086,"Santorini",4.5,70,50,80,95,35,-15,5,10,10,5,-5,10,30,0,0
264447,"Urban Mischief",4,65,20,55,65,85,5,15,-15,-25,-10,30,5,55,0,20
264657,"Lobstah",4,10,35,85,70,75,30,50,-10,-10,0,20,45,70,45,-25
264713,"IBA EMSCHER",4,50,85,30,15,45,65,-20,-5,0,65,45,65,-15,-5,30
264755,"Test color strip",4,65,100,95,60,35,40,-5,-20,-25,0,75,15,-5,-10,-25
264816,"Paradise Found",4,50,65,70,60,40,65,45,35,-20,-15,50,60,60,45,35
264930,"Gormet Milkshakes",4.5,25,20,65,45,15,10,10,25,15,10,15,15,30,20,10
265694,"Golf Course",4.5,65,50,25,15,95,-10,-15,-15,-10,5,60,55,35,20,0
265743,"Divine Providence",4.5,25,40,55,5,5,20,10,20,0,5,25,20,40,5,0
265877,"cccp",4,10,50,45,20,95,30,75,-10,0,-20,20,60,0,0,90
266022,"Lake in the Fall",4.5,60,65,85,75,45,75,30,10,-10,5,50,40,70,65,-35
266040,"Sky house",4,50,30,15,15,35,5,-5,-5,-5,-5,5,0,0,-5,-15
266041,"gentle",4,75,65,50,10,15,5,5,5,5,10,-20,-20,-15,-10,-15
266194,"Captains Cross",4.5,25,30,75,45,65,45,50,-10,-5,-15,15,20,70,50,-25
266233,"Marfin",4,90,30,100,80,55,-5,0,-5,-5,0,25,10,25,20,15
266363,"Blooming Marigold",4,10,35,50,65,55,25,45,40,30,-35,10,50,60,70,60
266468,"concrete3",4.5,20,35,55,50,85,5,-5,10,5,-10,-5,10,10,-5,15
266608,"Dark Blues",4.5,55,25,20,30,30,-10,-5,0,-5,-5,-20,-10,-10,-20,-15
267026,"Blue  orange",4,65,100,95,60,35,40,-5,-20,-25,0,75,15,-5,-15,-25
267490,"cool industrial",4,60,20,35,10,5,0,0,0,0,0,65,0,-5,-10,-5
267596,"A Rose Is a Rose Is a Rose",4,55,50,55,50,70,-5,25,30,0,-5,20,10,0,15,15
268686,"Acquaintence",4,70,80,50,80,100,25,10,0,-5,0,35,45,20,0,0
268879,"nyc sunrise in winter",4,35,40,50,65,75,15,30,50,45,30,-10,10,35,45,55
269016,"techno test",5,55,100,90,55,30,65,0,-5,-5,15,50,5,-20,-40,-40
269602,"Precambrian",4.5,20,55,25,95,45,30,0,5,0,35,30,5,-5,5,45
269806,"winter gray",4,90,95,90,80,90,5,5,5,5,5,10,10,15,15,15
270014,"healthy",4,55,85,100,90,60,-30,-35,0,5,30,35,70,5,35,40
270351,"Authoritahhhh",4,35,65,40,15,55,50,50,5,5,80,45,75,0,0,70
270607,"Emma 0310",4,95,60,60,70,95,-10,75,20,20,0,80,55,40,55,40
271015,"Butterflies",4,70,65,100,30,65,-20,50,5,10,75,-20,65,0,-10,10
271360,"bright favela",4.5,20,55,60,65,100,5,20,0,-25,5,0,15,5,40,0
271395,"Fuzzy Strawberry",4,80,70,60,60,35,35,55,75,80,55,-10,-15,-10,0,10
271730,"Jasons Bad Day",4.6667,15,40,25,20,55,5,10,15,0,20,20,25,30,25,60
271879,"Contemporary Business",4,60,95,70,30,100,-10,0,-20,0,10,0,10,55,0,-5
271988,"Juicy Peaches",4,80,35,55,75,45,15,45,55,25,-25,70,25,50,60,50
272106,"Horse and Flowers",4,70,60,95,55,20,-10,-15,0,5,15,15,25,-5,-25,-5
272532,"Mocha Girl",4,75,20,40,55,80,45,15,20,40,15,35,10,20,25,30
272635,"Red Hot Racetrack",4,30,100,60,40,25,0,5,70,60,40,0,5,65,55,35
272689,"Rust Red Gold",4,35,50,80,75,90,45,50,20,10,0,30,40,40,50,50
273096,"Neo Retro",4,45,55,70,75,95,25,5,10,35,5,20,5,15,50,10
273197,"Circus Circus",4,80,5,95,35,40,-40,0,-5,60,65,-10,5,90,5,40
273276,"Cream",4,5,90,95,15,10,0,0,0,5,25,0,35,20,-15,-30
274154,"brown flower",4,50,95,90,60,15,0,-10,-15,-10,5,25,55,80,60,20
274323,"Brightberry",4,60,100,60,100,45,10,0,-35,-10,70,-50,0,50,25,50
274684,"Korsmo",4,0,35,65,95,35,0,5,5,0,55,0,0,10,30,40
274773,"Sedative",4,40,90,45,90,70,25,-5,-5,0,-20,50,30,55,5,70
274851,"AG Logo",4,35,15,90,70,45,60,5,15,30,60,50,5,5,10,35
274885,"fishing pallette",4,80,100,60,45,20,-5,-5,-20,-40,0,80,15,-5,30,-10
274924,"Tsunami poster",4.5,100,75,55,25,5,5,-10,-20,-5,5,0,-5,-10,0,0
275111,"Simmer Down",4.5,20,40,75,60,30,20,-5,0,0,5,0,10,30,25,10
275142,"Perfect Pound",4,80,65,20,35,95,20,-20,5,5,-20,40,45,-5,-20,0
275165,"Lovley Wood",4,60,85,65,15,45,30,5,10,5,0,40,15,15,20,40
275183,"Football",4,85,45,15,20,40,5,-25,0,0,50,5,30,0,0,15
275355,"Chocolate",4,15,20,30,50,65,20,15,15,15,15,20,20,30,30,25
275697,"Big city lights",4.25,5,55,55,40,75,0,30,0,0,5,0,55,-10,-10,-10
275727,"RESTAURANTE",4,85,50,25,15,30,5,-10,15,30,55,20,50,25,5,10
275920,"Sierra Nevada",4,40,55,90,95,35,-10,-10,0,-15,15,-5,20,30,25,20
276131,"Happy Feet",4,75,70,85,70,80,25,5,-10,-15,30,35,60,70,70,10
276412,"Sad Childhood Memories",4,30,50,40,50,60,10,-5,0,20,-5,5,-5,10,5,-5
276446,"Cyber culture",4,90,75,65,40,60,-5,-40,0,70,80,90,70,-55,-55,0
276828,"steel & copper",4,20,75,60,35,20,30,15,30,5,10,15,20,35,-5,-5
277263,"Odalisque in Red Trousers",4.25,60,30,40,50,100,5,50,55,5,-5,50,35,35,20,20
277309,"Elohara",4,30,50,65,80,75,25,20,-10,-15,-30,10,15,30,35,35
277406,"Grace",4,15,70,55,45,15,5,-5,-5,-5,0,0,10,5,0,0
277572,"modern retro 1",5,70,20,25,65,95,40,-10,50,-35,-5,75,-10,15,65,60
279355,"ses",4,60,95,65,30,100,-10,0,60,0,0,0,10,75,10,0
279389,"Winter in Paris",4.5,90,45,70,30,65,-5,0,0,10,5,0,0,15,0,0
279666,"Clean Linen",4,90,100,95,90,85,5,0,0,-5,-15,-10,10,25,20,40
279879,"Mongoose",5,45,100,10,85,55,50,0,10,0,-20,40,5,10,20,5
279882,"La Mole",4,70,75,85,95,100,5,0,10,5,-15,50,35,50,30,55
280095,"Blacks",4,5,5,5,5,5,0,0,5,0,5,5,5,0,0,5
280115,"36 trees",4,40,60,80,85,55,5,20,10,-5,0,50,65,80,-20,-35
282686,"Retro charm",4,80,70,50,30,40,5,-10,-5,15,35,15,0,-10,0,10
282782,"zen therapy",4,100,70,50,35,55,0,5,10,10,40,0,25,20,15,55
282818,"from the inside out",4.5,15,35,55,85,100,20,20,0,0,0,-10,-10,10,15,10
282958,"happy stick man (funnky)",4,85,15,90,55,40,-45,25,0,0,25,65,-25,80,-35,30
282982,"edgy",4,0,10,40,60,50,0,30,5,-55,75,0,-40,50,50,60
283494,"Dried Fruits",4,90,30,75,85,15,-5,15,5,-5,20,45,10,70,55,0
283496,"Trail Mix",4,90,80,55,75,35,5,5,0,10,25,30,35,45,55,25
283684,"Winter",4.6667,25,40,75,55,30,10,15,-10,-15,0,0,-5,15,20,5
283937,"velvet gold mind",4.5,80,60,45,15,75,5,10,5,5,5,20,25,30,15,60
284275,"Southern Sunset",4.5,5,15,25,75,80,25,30,35,45,30,-10,-5,-5,20,25
284930,"Crevasse",4,15,20,20,80,95,5,10,5,-35,-15,10,5,0,10,15
284943,"Regalia",4.5,80,55,25,15,10,-20,5,5,10,10,25,40,10,5,0
285210,"Beach Towel",5,30,100,65,10,90,40,5,30,20,10,-60,5,60,10,55
285555,"Sovereignty",4,65,5,15,95,25,5,10,10,-5,35,50,-10,-10,20,15
285634,"bored jellyfish",4,40,90,50,30,15,5,-5,-10,-5,0,-5,15,-5,-5,0
286448,"candyland I",4,80,95,45,35,55,20,0,-15,50,75,40,25,5,15,30
286688,"End of the autumn",4,80,65,95,60,85,-10,-10,-5,-10,-15,-5,-10,25,40,55
286809,"family",4.5,20,80,5,100,30,30,10,5,0,0,20,25,5,5,-15
287305,"Ireland soil",4,70,40,100,60,30,-30,-25,5,30,40,20,15,15,20,30
287483,"French Quarter Deux",4,20,60,80,95,95,5,-10,20,0,0,5,25,35,50,35
287726,"sweeten life with love",4,40,75,70,85,60,-5,-10,5,0,0,-15,-20,0,80,60
287809,"brickette",4,70,60,55,70,80,55,70,50,0,-5,40,50,45,35,40
287821,"Vanishing Point",4,25,65,95,100,80,5,5,0,0,5,5,15,15,15,80
288015,"Ultra Q",4,20,25,45,70,80,0,40,70,5,0,0,30,60,5,0
288304,"Emma email green",4,15,100,70,75,60,5,0,-20,-15,-25,5,5,60,55,55
288366,"Scrub",4,80,70,60,50,40,-30,-20,-20,-10,-10,10,20,35,40,45
288370,"Hay Day",4,70,60,40,25,15,35,20,10,10,15,60,35,20,5,10
288586,"Coatimundi",4,70,15,45,80,50,5,10,10,5,10,15,10,20,20,20
288736,"chocalate",4,50,90,65,30,15,-10,0,5,5,5,30,55,40,20,15
288797,"Blood Test",4,40,100,40,25,95,0,0,60,0,-25,0,5,45,0,20
289660,"Collegiate",4.6667,25,65,50,95,70,40,-5,-5,0,-5,30,30,20,0,-10
289745,"A day at the coast",4,35,25,100,55,45,-25,-10,0,5,15,20,-10,5,30,30
289803,"sky web",4.4,95,75,40,15,5,0,-35,-20,-10,0,25,-10,-10,-5,0
289951,"we are creatures",4,100,90,95,15,55,0,-20,-55,10,80,5,-15,80,-5,20
290144,"Binary system",4,75,25,15,20,55,-45,0,0,5,45,10,-5,-5,-5,25
290684,"NAPP Scott Kelby Inspired Pink Flower",4.5,5,25,65,90,35,0,45,50,15,-25,0,35,30,20,40
290720,"Hoarfrost",4,65,65,70,95,100,5,5,5,5,0,-15,0,0,5,5
290887,"Night Sail",5,10,15,25,15,5,0,0,0,5,5,-5,-10,-10,-10,0
290905,"Dark Glamour",4,20,10,15,35,5,0,0,5,0,0,0,5,0,-5,0
291701,"cream chocolate",4,40,10,80,25,60,0,10,0,40,25,30,10,40,25,60
291798,"something sombre",4,5,35,80,100,65,20,10,-5,-15,-15,-5,0,50,25,5
291932,"dancing dragon",4,65,60,40,30,20,40,75,45,50,45,75,70,-10,10,-30
291969,"Twlight",4,100,100,80,50,15,-5,-10,-20,-10,0,20,40,45,5,-5
292239,"rose hip at river elbe with clouds",4,20,20,35,75,85,45,5,5,10,5,30,0,5,5,5
292321,"Sunset",4.3333,15,25,45,55,80,30,45,45,30,20,20,35,55,65,65
292421,"Vivid  & playful",4,75,80,75,55,10,25,-30,-20,80,0,75,70,-35,25,0
292471,"fall fruit",4.5,70,40,20,10,40,0,-10,-10,0,50,5,35,20,5,25
292940,"Samba",4.5,40,55,65,70,85,50,55,45,35,5,45,60,70,75,75
292944,"texas highway",4,10,20,75,90,85,30,35,35,5,10,20,30,25,25,35
292964,"ColdChicago",4,30,75,60,75,70,15,5,0,-5,-5,15,20,15,0,-10
293146,"Rewind",4,25,90,40,55,30,0,0,20,20,-10,0,25,25,40,0
293204,"Vintage Downtown",4.3333,5,30,40,80,100,0,30,0,-10,5,0,15,5,35,0
293328,"Desert Foliage",4,55,70,80,50,35,20,25,20,5,0,15,45,55,35,-5
293519,"Peace in Shadow",4,55,85,20,35,50,35,10,30,50,65,25,30,-15,5,25
293554,"Shows",4,80,85,70,55,95,0,-10,-40,-5,-50,20,85,0,-5,90
293630,"Amsterdam",4,5,100,65,35,10,5,0,30,35,20,5,5,55,40,5
294881,"beach cottage",4,95,90,100,100,95,0,-20,-25,0,-5,-10,5,25,5,30
295143,"Old Fashioned Flirt",4,20,35,40,60,80,10,25,30,30,10,5,25,30,35,25
295190,"Aquarius",4.3333,30,15,85,75,55,0,0,-10,-10,-10,5,5,0,-5,-5
295304,"Winter Cheesecake",4,80,100,90,65,20,-15,-5,-5,5,15,25,35,45,55,25
295327,"In A Blue Dress",4,90,15,100,75,40,-25,0,-15,-45,-15,80,-5,20,15,0
296138,"Children at Play",4.3333,5,55,75,85,60,5,-20,-40,0,25,-15,-10,70,85,60
296320,"grey",4,5,100,40,70,60,0,5,5,0,0,0,0,5,5,5
296538,"flickering",4,50,95,75,45,20,75,0,-10,10,15,20,0,5,-10,-5
296557,"pooched",4,95,50,60,35,20,20,15,80,60,25,0,0,10,15,0
296615,"Identity",4,0,45,70,100,65,0,5,0,0,75,0,0,0,5,5
297102,"ALNNY",4,70,60,45,30,15,15,15,15,10,-5,30,25,25,25,10
297164,"Amaretto Mint",4,45,65,90,100,10,0,-10,-25,-5,20,45,45,45,15,5
297281,"Anupaja",4,65,70,85,85,65,0,5,5,15,40,-15,0,25,60,55
297335,"corporate warm by nightzdragonz",4,90,70,45,25,15,0,5,10,10,5,25,15,5,5,0
297498,"autumn leaf",4.5,70,35,20,65,55,15,40,10,20,50,40,45,20,65,65
297632,"pastel butterscotch",4,65,100,90,75,65,0,0,-15,-5,5,30,15,15,0,0
297658,"Moss ledge",4,75,50,100,5,85,-5,-25,-5,0,-40,5,20,10,5,30
297663,"mystic casserole",4.2,70,55,65,80,35,50,0,0,-5,20,60,50,55,80,30
298129,"Peenk",4,25,100,45,85,10,45,0,15,45,10,-10,5,-5,-25,0
298197,"kyoto ryozenji",4.5,45,20,40,15,80,5,0,0,-5,5,15,5,-10,5,0
298247,"eco",4,35,55,85,80,65,20,20,-15,-20,0,-50,-55,-20,45,0
298508,"blues & browns",4,20,75,95,20,40,5,10,5,0,-5,10,35,20,-10,-20
298608,"Fall at Lake Lanier IV",4,40,65,95,70,50,50,20,-5,-5,-10,50,55,25,-5,35
298905,"Led Zepplin",4,95,50,25,40,15,-5,75,45,5,0,30,45,35,5,0
298918,"City Palette",4,75,70,60,40,25,10,40,0,5,5,30,80,-20,-25,-25
299015,"french mint",4.25,25,95,100,45,40,0,-40,0,0,65,15,75,5,-10,15
299433,"Sonic The Hedgehog",4.5,35,55,100,20,35,60,80,5,30,50,50,65,0,-50,-80
299634,"Get In The Ring",4.5,30,100,50,20,45,45,5,5,15,60,30,0,-15,-15,35
299835,"Ice cool",4,20,50,70,100,55,5,0,0,5,15,0,0,0,0,-20
300050,"Autumn Sparkle",4,85,95,65,25,55,5,-5,-15,10,-10,40,35,5,10,45
300620,"basi1d09",4,50,95,90,85,70,70,-5,-25,-25,-25,5,55,55,15,-25
300920,"A Girl in the Undergrowth",4,95,80,35,15,45,0,5,-10,15,45,10,40,5,0,0
301055,"Thy Tangy Romance",4,65,75,25,35,80,55,0,15,15,20,65,5,30,25,15
301147,"dark blue  green",4,60,70,60,40,15,-45,-45,-5,15,20,40,50,-25,-40,-30
301154,"autumnal foliage",4,50,45,35,30,20,55,55,55,50,45,60,55,50,40,30
301456,"Walking in the Park",4.2,55,80,65,55,20,-10,0,-20,45,10,50,25,10,25,15
301461,"Why wine",4,65,5,5,25,5,40,20,5,35,25,55,10,0,0,10
301572,"Lina Inverse",4.5,90,75,65,55,50,5,30,55,70,75,45,65,70,65,65
301899,"uschis leaf",4,30,60,85,65,50,20,-35,10,55,60,40,60,75,75,60
301931,"famille",4,35,75,100,75,55,-15,-35,5,45,80,40,70,0,0,50
301994,"Rise of the ocean!",4,40,55,70,75,90,0,-15,-30,-35,-35,-15,-20,5,25,50
